HGNC ID	Approved symbol	Status	Previous symbols	Alias symbols	Chromosome	Accession numbers	Ensembl gene ID	Ensembl ID(supplied by Ensembl)
HGNC:9839	RALA	Approved	RAL		7p14.1		ENSG00000006451	ENSG00000006451
HGNC:9840	RALB	Approved			2q14.2		ENSG00000144118	ENSG00000144118
HGNC:9841	RALBP1	Approved		RLIP76, RIP1, RIP	18p11.22	L42542	ENSG00000017797	ENSG00000017797
HGNC:54696	RALBP1P1	Approved			3q26.33		ENSG00000239880	ENSG00000239880
HGNC:54697	RALBP1P2	Approved			2q11.2		ENSG00000238029	ENSG00000238029
HGNC:17770	RALGAPA1	Approved	GARNL1	GRIPE, DKFZp667F074, KIAA0884, Tulip1, RalGAPalpha1	14q13.2	AK126975	ENSG00000174373	ENSG00000174373
HGNC:23203	RALGAPA1P1	Approved	GARNL2, GARNL2P, RALGAPA1P	DKFZp566D133	9q31.2	AL050050	ENSG00000229419	ENSG00000229419
HGNC:16207	RALGAPA2	Approved	C20orf74	dJ1049G11.4, AS250, KIAA1272, RapGAPalpha2	20p11.23	AL078634, DQ310704	ENSG00000188559	ENSG00000188559
HGNC:29221	RALGAPB	Approved	KIAA1219	DKFZp781M2411, RalGAPbeta	20q11.23	AB033045	ENSG00000170471	ENSG00000170471
HGNC:9842	RALGDS	Approved		RGF, RalGEF, RGDS	9q34.13-q34.2	AB037729	ENSG00000160271	ENSG00000160271
HGNC:16851	RALGPS1	Approved		RALGPS1A, RALGEF2, KIAA0351	9q33.3	AB002349	ENSG00000136828	ENSG00000136828
HGNC:30279	RALGPS2	Approved		KIAA0351, FLJ10244, FLJ25604	1q25.2	AK098470	ENSG00000116191	ENSG00000116191
HGNC:55163	RALGPS2-AS1	Approved		lnc-ANGPTL1-3	1q25.2		ENSG00000273062	ENSG00000273062
HGNC:15921	RALY	Approved		P542, HNRPCL2	20q11.22	AF148457	ENSG00000125970	ENSG00000125970
HGNC:50743	RALY-AS1	Approved			20q11.22		ENSG00000285230	ENSG00000285230
HGNC:27036	RALYL	Approved		HNRPCL3	8q21.2		ENSG00000184672	ENSG00000184672
HGNC:31022	RAMAC	Approved	FAM103A1, RAMMET	HsT19360, C15orf18, MGC2560, RAM	15q25.2	CR597724	ENSG00000169612	ENSG00000169612
HGNC:21234	RAMACL	Approved	C6orf119, FAM103A2P, RAMMETL	dJ427A4.2	6q27		ENSG00000235272	ENSG00000235272
HGNC:9843	RAMP1	Approved			2q37.3	AJ001014	ENSG00000132329	ENSG00000132329
HGNC:9844	RAMP2	Approved			17q21.2	AJ001015	ENSG00000131477	ENSG00000131477
HGNC:44358	RAMP2-AS1	Approved			17q21.2	BC018638, BC041021	ENSG00000197291	ENSG00000197291
HGNC:9845	RAMP3	Approved			7p13	AJ001016	ENSG00000122679	ENSG00000122679
HGNC:9846	RAN	Approved		ARA24, TC4, Gsp1	12q24.33	M31469	ENSG00000132341	ENSG00000132341
HGNC:9847	RANBP1	Approved		HTF9A	22q11.21	D38076	ENSG00000099901	ENSG00000099901
HGNC:54908	RANBP1P1	Approved			Xp21.3		ENSG00000228519	ENSG00000228519
HGNC:9848	RANBP2	Approved	ANE1	NUP358, ADANE	2q13	D42063	ENSG00000153201	ENSG00000153201
HGNC:9850	RANBP3	Approved			19p13.3	Y08698	ENSG00000031823	ENSG00000031823
HGNC:55312	RANBP3-DT	Approved			19p13.3		ENSG00000266983	ENSG00000266983
HGNC:26353	RANBP3L	Approved		FLJ25422	5p13.2	BC047660	ENSG00000164188	ENSG00000164188
HGNC:9851	RANBP6	Approved			9p24.1	AF039023	ENSG00000137040	ENSG00000137040
HGNC:13727	RANBP9	Approved		RanBPM	6p23	AB008515	ENSG00000010017	ENSG00000010017
HGNC:29285	RANBP10	Approved		KIAA1464	16q22	AB040897	ENSG00000141084	ENSG00000141084
HGNC:14428	RANBP17	Approved			5q35.1	AF222747	ENSG00000204764	ENSG00000204764
HGNC:19734	RANBP20P	Approved			14q11.2		ENSG00000259144	ENSG00000259144
HGNC:9854	RANGAP1	Approved	SD	Fug1, KIAA1835	22q13.2	X82260	ENSG00000100401	ENSG00000100401
HGNC:17679	RANGRF	Approved		MOG1, HSPC165, HSPC236, RANGNRF	17p13.1	AF151070	ENSG00000108961	ENSG00000108961
HGNC:21631	RANP1	Approved		Em:AB014080.2	6p22.1	AB088093	ENSG00000236603	ENSG00000236603
HGNC:39857	RANP2	Approved			7q35		ENSG00000232391	ENSG00000232391
HGNC:39858	RANP3	Approved			11q13.4		ENSG00000254500	ENSG00000254500
HGNC:39859	RANP4	Approved			Xq26.3		ENSG00000225125	ENSG00000225125
HGNC:39860	RANP5	Approved			1p13.3		ENSG00000228054	ENSG00000228054
HGNC:39861	RANP6	Approved			4q34.1		ENSG00000213370	ENSG00000213370
HGNC:39862	RANP7	Approved			3p24.3		ENSG00000226183	ENSG00000226183
HGNC:39863	RANP8	Approved			13q12.11		ENSG00000233524	ENSG00000233524
HGNC:39864	RANP9	Approved			8p12		ENSG00000253393	ENSG00000253393
HGNC:9855	RAP1A	Approved		KREV-1, SMGP21	1p13.2	BC014086	ENSG00000116473	ENSG00000116473
HGNC:9856	RAP1AP	Approved		KREV1P, SMGP21A	14q24.3		ENSG00000258769	ENSG00000258769
HGNC:9857	RAP1B	Approved		K-REV, RAL1B, DKFZp586H0723	12q15		ENSG00000127314	ENSG00000127314
HGNC:55079	RAP1BL	Approved		hRap1B-retro	5q13.3		ENSG00000254893	ENSG00000254893
HGNC:49780	RAP1BP1	Approved			9p22.1		ENSG00000236857	ENSG00000236857
HGNC:49781	RAP1BP2	Approved			3q13.11		ENSG00000214405	ENSG00000214405
HGNC:49782	RAP1BP3	Approved			6q22.1		ENSG00000219703	ENSG00000219703
HGNC:9858	RAP1GAP	Approved	RAP1GA1	KIAA0474, RAP1GAP1, RAP1GAPII	1p36.12	BC054490	ENSG00000076864	ENSG00000076864
HGNC:29176	RAP1GAP2	Approved	GARNL4	KIAA1039	17p13.3	AB028962	ENSG00000132359	ENSG00000132359
HGNC:9859	RAP1GDS1	Approved		SmgGDS	4q23		ENSG00000138698	ENSG00000138698
HGNC:9860	RAP1GN1	Symbol Withdrawn						
HGNC:9861	RAP2A	Approved	RAP2	K-REV	13q32.1	AF205602	ENSG00000125249	ENSG00000125249
HGNC:9862	RAP2B	Approved			3q25.2		ENSG00000181467	ENSG00000181467
HGNC:21165	RAP2C	Approved		DKFZp313B211	Xq26.2	BC051467	ENSG00000123728	ENSG00000123728
HGNC:40957	RAP2C-AS1	Approved			Xq26.2		ENSG00000232160	ENSG00000232160
HGNC:49146	RAP2CP1	Approved			14q32.32		ENSG00000270938	ENSG00000270938
HGNC:4568	RAPGEF1	Approved	GRF2	C3G	9q34.13	BC041710	ENSG00000107263	ENSG00000107263
HGNC:16854	RAPGEF2	Approved	PDZGEF1	PDZ-GEF1, RA-GEF, DKFZP586O1422, KIAA0313	4q32.1	AB002311	ENSG00000109756	ENSG00000109756
HGNC:16629	RAPGEF3	Approved		cAMP-GEFI, EPAC, bcm910	12q13.11	AK092448	ENSG00000079337	ENSG00000079337
HGNC:16626	RAPGEF4	Approved		cAMP-GEFII, CGEF2	2q31.1	U78516	ENSG00000091428	ENSG00000091428
HGNC:28081	RAPGEF4-AS1	Approved			2q31.1	AL157450	ENSG00000228016	ENSG00000228016
HGNC:16862	RAPGEF5	Approved		KIAA0277, GFR, MR-GEF	7p15.3	D87467	ENSG00000136237	ENSG00000136237
HGNC:20655	RAPGEF6	Approved	PDZGEF2	RA-GEF-2, PDZ-GEF2	5q31.1	AF117947	ENSG00000158987	ENSG00000158987
HGNC:17428	RAPGEFL1	Approved		Link-GEFII	17q21.1	AF117946	ENSG00000108352	ENSG00000108352
HGNC:14436	RAPH1	Approved	ALS2CR9, ALS2CR18	KIAA1681	2q33.2	AJ584699	ENSG00000173166	ENSG00000173166
HGNC:9863	RAPSN	Approved		RNF205, CMS1D, CMS1E	11p11.2		ENSG00000165917	ENSG00000165917
HGNC:9864	RARA	Approved		RAR, NR1B1, RARalpha, RAR-alpha	17q21.2	X06538	ENSG00000131759	ENSG00000131759
HGNC:49577	RARA-AS1	Approved			17q21.2	BC038432	ENSG00000265666	ENSG00000265666
HGNC:9865	RARB	Approved		HAP, NR1B2, RRB2, RARbeta, RAR-beta	3p24.2	Y00291	ENSG00000077092	ENSG00000077092
HGNC:54077	RARB-AS1	Approved			3p24.2			
HGNC:9866	RARG	Approved		RARC, NR1B3, RARgamma, RAR-gamma	12q13.13	M57707	ENSG00000172819	ENSG00000172819
HGNC:9867	RARRES1	Approved		TIG1, LXNL	3q25.32	U27185	ENSG00000118849	ENSG00000118849
HGNC:9868	RARRES2	Approved		TIG2, HP10433	7q36.1	U77594	ENSG00000106538	ENSG00000106538
HGNC:48700	RARRES2P1	Approved			3p12.3		ENSG00000241622	ENSG00000241622
HGNC:48701	RARRES2P2	Approved			10q26.3		ENSG00000213543	ENSG00000213543
HGNC:48702	RARRES2P3	Approved			Xp22.12		ENSG00000231913	ENSG00000231913
HGNC:48703	RARRES2P4	Approved			4q35.2		ENSG00000250053	ENSG00000250053
HGNC:48704	RARRES2P5	Approved			16p11.2		ENSG00000260967	ENSG00000260967
HGNC:48705	RARRES2P6	Approved			16p11.2		ENSG00000261010	ENSG00000261010
HGNC:48709	RARRES2P7	Approved			16p11.1		ENSG00000260812	ENSG00000260812
HGNC:48707	RARRES2P8	Approved			16p11.1		ENSG00000259996	ENSG00000259996
HGNC:48708	RARRES2P9	Approved			16p11.1		ENSG00000261486	ENSG00000261486
HGNC:51742	RARRES2P10	Approved			16p11.1		ENSG00000260153	ENSG00000260153
HGNC:51743	RARRES2P11	Approved			20q11.1		ENSG00000283123	ENSG00000283123
HGNC:9870	RARS1	Approved	RARS	DALRD1	5q34	BC000528	ENSG00000113643	ENSG00000113643
HGNC:49893	RARS1P1	Approved	RARSP1		12p11.23		ENSG00000257037	ENSG00000257037
HGNC:21406	RARS2	Approved	RARSL	MGC14993, MGC23778, PRO1992, dJ382I10.6, DALRD2	6q15	AK093934	ENSG00000146282	ENSG00000146282
HGNC:9871	RASA1	Approved	RASA	GAP, CM-AVM, p120GAP, p120RASGAP, p120	5q14.3		ENSG00000145715	ENSG00000145715
HGNC:9872	RASA2	Approved		GAP1M	3q23	AF115573	ENSG00000155903	ENSG00000155903
HGNC:41376	RASA2-IT1	Approved			3q23		ENSG00000250170	ENSG00000250170
HGNC:20331	RASA3	Approved		GAP1IP4BP, GAPIII	13q34		ENSG00000185989	ENSG00000185989
HGNC:39938	RASA3-IT1	Approved			13q34		ENSG00000232487	ENSG00000232487
HGNC:23181	RASA4	Approved		KIAA0538, CAPRI, GAPL	7q22.1	AB011110	ENSG00000105808	ENSG00000105808
HGNC:35202	RASA4B	Approved			7q22.1		ENSG00000170667	ENSG00000170667
HGNC:44185	RASA4CP	Approved			7p13		ENSG00000228903	ENSG00000228903
HGNC:44226	RASA4DP	Approved			7q22.1		ENSG00000233297	ENSG00000233297
HGNC:55754	RASA4EP	Approved			7p13		ENSG00000241057	
HGNC:9873	RASAL1	Approved		RASAL	12q24.13	AF086713	ENSG00000111344	ENSG00000111344
HGNC:9874	RASAL2	Approved		nGAP	1q25.2	AF047711	ENSG00000075391	ENSG00000075391
HGNC:44170	RASAL2-AS1	Approved			1q25.2	BC027927	ENSG00000224687	ENSG00000224687
HGNC:26129	RASAL3	Approved		FLJ21438	19p13.12		ENSG00000105122	ENSG00000105122
HGNC:15828	RASD1	Approved		DEXRAS1, AGS1	17p11.2	AF069506	ENSG00000108551	ENSG00000108551
HGNC:18229	RASD2	Approved		TEM2, Rhes, MGC:4834	22q12.3	AF279143	ENSG00000100302	ENSG00000100302
HGNC:26464	RASEF	Approved	RAB45	FLJ31614, TSG	9q21.32	AK056176	ENSG00000165105	ENSG00000165105
HGNC:24246	RASGEF1A	Approved		CG4853, FLJ37817	10q11.21	AK095136	ENSG00000198915	ENSG00000198915
HGNC:24881	RASGEF1B	Approved		GPIG4, FLJ31695	4q21.21	AK056257	ENSG00000138670	ENSG00000138670
HGNC:27400	RASGEF1C	Approved		FLJ35841	5q35.3	AK093160	ENSG00000146090	ENSG00000146090
HGNC:23507	RASGEF2	Symbol Withdrawn	C10orf23		10q26.3			
HGNC:9875	RASGRF1	Approved	GRF1	CDC25L, CDC25, GRF55, H-GRF55, GNRP, PP13187	15q25.1	M91815	ENSG00000058335	ENSG00000058335
HGNC:9876	RASGRF2	Approved		GRF2, Ras-GRF2	5q14.1	AF023130	ENSG00000113319	ENSG00000113319
HGNC:40499	RASGRF2-AS1	Approved		CTC-459I6.1	5q14.1	BM682385	ENSG00000251450	ENSG00000251450
HGNC:9877	RASGRF3	Symbol Withdrawn						
HGNC:9878	RASGRP1	Approved		CalDAG-GEFII, RASGRP	15q14	AF106071	ENSG00000172575	ENSG00000172575
HGNC:9879	RASGRP2	Approved		CALDAG-GEFI	11q13.1	U78170	ENSG00000068831	ENSG00000068831
HGNC:14545	RASGRP3	Approved		KIAA0846, GRP3, CalDAG-GEFIII	2p22.3	AB020653	ENSG00000152689	ENSG00000152689
HGNC:40689	RASGRP3-AS1	Approved			2p22.3		ENSG00000237133	
HGNC:18958	RASGRP4	Approved			19q13.2	AY048119	ENSG00000171777	ENSG00000171777
HGNC:24716	RASIP1	Approved		FLJ20401, RAIN	19q13.33	BC028614	ENSG00000105538	ENSG00000105538
HGNC:9880	RASL7A	Symbol Withdrawn			reserved			
HGNC:9881	RASL7B	Symbol Withdrawn			reserved			
HGNC:14181	RASL8C	Symbol Withdrawn			16p13.3			
HGNC:16954	RASL10A	Approved		RRP22	22q12.2	Y07847	ENSG00000100276	ENSG00000100276
HGNC:30295	RASL10B	Approved		VTS58635, RRP17	17q12	BC041133	ENSG00000270885	ENSG00000270885
HGNC:23802	RASL11A	Approved			13q12.2	AY439004	ENSG00000122035	ENSG00000122035
HGNC:23804	RASL11B	Approved			4q12	BK001672	ENSG00000128045	ENSG00000128045
HGNC:30289	RASL12	Approved		RIS	15q22.31	AF233588	ENSG00000103710	ENSG00000103710
HGNC:9882	RASSF1	Approved		NORE2A, REH3P21, RDA32, 123F2	3p21.31	AF132675	ENSG00000068028	ENSG00000068028
HGNC:49091	RASSF1-AS1	Approved		ANRASSF1	3p21.3	KC330992	ENSG00000281358	ENSG00000281358
HGNC:9883	RASSF2	Approved		KIAA0168, CENP-34	20p13	D79990	ENSG00000101265	ENSG00000101265
HGNC:14271	RASSF3	Approved			12q14.2		ENSG00000153179	ENSG00000153179
HGNC:55489	RASSF3-DT	Approved			12q14.2		ENSG00000256670	ENSG00000256670
HGNC:20793	RASSF4	Approved		AD037, MGC44914	10q11.21	BC032593	ENSG00000107551	ENSG00000107551
HGNC:17609	RASSF5	Approved		Maxp1, NORE1, RAPL	1q32.1	BC004270	ENSG00000266094	ENSG00000266094
HGNC:20796	RASSF6	Approved			4q13.3	AY217664	ENSG00000169435	ENSG00000169435
HGNC:1166	RASSF7	Approved	C11orf13	HRC1, HRAS1, FAP88, CFAP88	11p15.5	M91083	ENSG00000099849	ENSG00000099849
HGNC:13232	RASSF8	Approved	C12orf2	HoJ-1	12p12.1	U82396	ENSG00000123094	ENSG00000123094
HGNC:48637	RASSF8-AS1	Approved			12p12.1		ENSG00000246695	ENSG00000246695
HGNC:15739	RASSF9	Approved	PAMCI	P-CIP1	12q21.31		ENSG00000198774	ENSG00000198774
HGNC:33984	RASSF10	Approved			11p15.2		ENSG00000189431	ENSG00000189431
HGNC:54255	RASSF10-DT	Approved	LINC02738		11p15.3		ENSG00000254670	ENSG00000254670
HGNC:30296	RAVER1	Approved		KIAA1978	19p13.2		ENSG00000161847	ENSG00000161847
HGNC:25577	RAVER2	Approved		KIAA1579, FLJ10770	1p31.3	AB046799	ENSG00000162437	ENSG00000162437
HGNC:18662	RAX	Approved		RX, RAX1	18q21.32	AF115392	ENSG00000134438	ENSG00000134438
HGNC:18286	RAX2	Approved	RAXL1	MGC15631, ARMD6, CORD11	19p13.3	AY211277	ENSG00000173976	ENSG00000173976
HGNC:9884	RB1	Approved	OSRC	RB, PPP1R130	13q14.2	M15400	ENSG00000139687	ENSG00000139687
HGNC:42778	RB1-DT	Approved	LINC00441	ncRNA-RB1	13q14.2		ENSG00000231473	ENSG00000231473
HGNC:15574	RB1CC1	Approved		KIAA0203, Cc1, DRAGOU14, FIP200, ATG17, PPP1R131	8q11.23	AB059622	ENSG00000023287	ENSG00000023287
HGNC:17680	RBAK	Approved		ZNF769	7p22.1	AF226869	ENSG00000146587	ENSG00000146587
HGNC:42971	RBAK-RBAKDN	Approved			7p22.1		ENSG00000272968	ENSG00000272968
HGNC:33770	RBAKDN	Approved			7p22.1	BC031661	ENSG00000273313	ENSG00000273313
HGNC:9887	RBBP4	Approved		RbAp48, NURF55, lin-53	1p35.1	BC053904	ENSG00000162521	ENSG00000162521
HGNC:42368	RBBP4P1	Approved			5p15.2		ENSG00000249485	ENSG00000249485
HGNC:42369	RBBP4P2	Approved			3q11.2		ENSG00000242457	ENSG00000242457
HGNC:42370	RBBP4P3	Approved			6q11.1		ENSG00000276290	ENSG00000276290
HGNC:42371	RBBP4P4	Approved			6p11.2		ENSG00000214561	ENSG00000214561
HGNC:42372	RBBP4P5	Approved			14q11.2		ENSG00000256737	ENSG00000256737
HGNC:42373	RBBP4P6	Approved			5q14.3		ENSG00000248674	ENSG00000248674
HGNC:56458	RBBP4P7	Approved			3q11.2		ENSG00000241815	ENSG00000241815
HGNC:9888	RBBP5	Approved		RBQ3, SWD1	1q32.1	BC053856	ENSG00000117222	ENSG00000117222
HGNC:9889	RBBP6	Approved		P2P-R, PACT, SNAMA	16p12.1		ENSG00000122257	ENSG00000122257
HGNC:45108	RBBP6P1	Approved			10q22.3			
HGNC:9890	RBBP7	Approved		RbAp46	Xp22.2	U35143	ENSG00000102054	ENSG00000102054
HGNC:9891	RBBP8	Approved	SCKL2	CtIP, RIM, COM1	18q11.2	AF043431	ENSG00000101773	ENSG00000101773
HGNC:16144	RBBP8NL	Approved	C20orf151	dJ908M14.3	20q13.33	AL121832	ENSG00000130701	ENSG00000130701
HGNC:39583	RBBP8P1	Approved			Xq24		ENSG00000230399	ENSG00000230399
HGNC:39584	RBBP8P2	Approved			13q12.13			
HGNC:9892	RBBP9	Approved		Bog	20p11.23	AF039564	ENSG00000089050	ENSG00000089050
HGNC:15864	RBCK1	Approved	C20orf18	RBCK2, XAP4, RNF54, ZRANB4, UBCE7IP3, HOIL1	20p13	U67322	ENSG00000125826	ENSG00000125826
HGNC:26120	RBFA	Approved	C18orf22	FLJ21172, HsT169	18q23	BC014195	ENSG00000101546	ENSG00000101546
HGNC:48591	RBFADN	Approved			18q23			ENSG00000261126
HGNC:18222	RBFOX1	Approved		A2BP1, FOX-1, HRNBP1	16p13.3	AF107203	ENSG00000078328	ENSG00000078328
HGNC:9906	RBFOX2	Approved	RBM9	HNRBP2, FOX-2, HRNBP2	22q12.3	AL009266	ENSG00000100320	ENSG00000100320
HGNC:27097	RBFOX3	Approved		FOX-3, NeuN, HRNBP3	17q25.3		ENSG00000167281	ENSG00000167281
HGNC:32235	RBIS	Approved	C8orf59		8q21.2	BC032347	ENSG00000176731	ENSG00000176731
HGNC:51355	RBISP1	Approved	C8orf59P1		10p13		ENSG00000226209	ENSG00000226209
HGNC:51357	RBISP2	Approved	C8orf59P2		5p13.2		ENSG00000271378	ENSG00000271378
HGNC:56396	RBISP3	Approved			12q24.11		ENSG00000256351	ENSG00000256351
HGNC:56397	RBISP4	Approved			6q21		ENSG00000271607	ENSG00000271607
HGNC:56395	RBISP5	Approved			2p16.3		ENSG00000224058	ENSG00000224058
HGNC:56398	RBISP6	Approved			3p24.3		ENSG00000231780	ENSG00000231780
HGNC:30325	RBKS	Approved		DKFZp686G13268, RBSK	2p23.2	BC017425	ENSG00000171174	ENSG00000171174
HGNC:9893	RBL1	Approved		p107, cp107, PRB1	20q11.23	L14812	ENSG00000080839	ENSG00000080839
HGNC:9894	RBL2	Approved		Rb2, p130	16q12.2	X74594	ENSG00000103479	ENSG00000103479
HGNC:9895	RBM1	Symbol Withdrawn						
HGNC:9899	RBM2	Symbol Withdrawn						
HGNC:9900	RBM3	Approved		IS1-RNPL	Xp11.23	BC006825	ENSG00000102317	ENSG00000102317
HGNC:9901	RBM4	Approved		LARK, RBM4A, ZCRB3A, ZCCHC21	11q13.2	U89505	ENSG00000173933	ENSG00000173933
HGNC:28842	RBM4B	Approved	RBM30	MGC10871, ZCCHC15, RBM4L, ZCRB3B, ZCCHC21B	11q13.2	AK095158	ENSG00000173914	ENSG00000173914
HGNC:9902	RBM5	Approved		LUCA15, LUCA-15, H37	3p21.31	U23946	ENSG00000003756	ENSG00000003756
HGNC:48871	RBM5-AS1	Approved		LUST	3p21.31	EF470865	ENSG00000281691	ENSG00000281691
HGNC:9903	RBM6	Approved		DEF-3, 3G2, NY-LU-12, g16, DEF3	3p21.31	AF069517	ENSG00000004534	ENSG00000004534
HGNC:9904	RBM7	Approved			11q23.1-q23.2	AF156098	ENSG00000076053	ENSG00000076053
HGNC:54704	RBM7P1	Approved			2p12		ENSG00000223427	ENSG00000223427
HGNC:13754	RBM8	Symbol Withdrawn						
HGNC:9905	RBM8A	Approved	RBM8	ZNRP, BOV-1A, BOV-1B, BOV-1C, Y14	1q21.1	AF127761	ENSG00000265241	ENSG00000265241
HGNC:9896	RBM10	Approved		DXS8237E, KIAA0122, GPATC9, ZRANB5, GPATCH9, S1-1	Xp11.3	U35373	ENSG00000182872	ENSG00000182872
HGNC:9897	RBM11	Approved			21q11.2	AF130358	ENSG00000185272	ENSG00000185272
HGNC:43743	RBM11P1	Approved			6q23.2		ENSG00000271488	ENSG00000271488
HGNC:9898	RBM12	Approved		HRIHFB2091, KIAA0765, SWAN	20q11.22	AJ289772	ENSG00000244462	ENSG00000244462
HGNC:32310	RBM12B	Approved			8q22.1		ENSG00000183808	ENSG00000183808
HGNC:28818	RBM12B-AS1	Approved	C8orf39	PRO1905	8q22.1	AF116672	ENSG00000279331	ENSG00000279331
HGNC:43878	RBM12B-AS2	Entry Withdrawn			8q22.1			
HGNC:55529	RBM12B-DT	Approved			8q22.1		ENSG00000253848	ENSG00000253848
HGNC:14219	RBM14	Approved		SIP, SYTIP1, COAA, DKFZp779J0927	11q13.2	AF080561	ENSG00000239306	ENSG00000239306
HGNC:38840	RBM14-RBM4	Approved			11q13.2		ENSG00000248643	ENSG00000248643
HGNC:14959	RBM15	Approved		OTT, OTT1	1p13.3	AF368063	ENSG00000162775	ENSG00000162775
HGNC:53636	RBM15-AS1	Approved		AS-RBM15	1p13.3		ENSG00000227963	ENSG00000227963
HGNC:24303	RBM15B	Approved		HUMAGCGB, OTT3	3p21.2	AL831838	ENSG00000259956	ENSG00000259956
HGNC:16944	RBM17	Approved		SPF45, MGC14439	10p15.1	AF083384	ENSG00000134453	ENSG00000134453
HGNC:50366	RBM17P1	Approved			9p12		ENSG00000226625	ENSG00000226625
HGNC:50367	RBM17P2	Approved			9q21.11		ENSG00000273999	ENSG00000273999
HGNC:50368	RBM17P3	Approved			9p11.2		ENSG00000237207	ENSG00000237207
HGNC:50369	RBM17P4	Approved			15q14		ENSG00000259585	ENSG00000259585
HGNC:28413	RBM18	Approved		MGC2734	9q33.2	AK057676	ENSG00000119446	ENSG00000119446
HGNC:29098	RBM19	Approved		DKFZp586F1023, KIAA0682, Mrd1	12q24.13-q24.21	AL117547	ENSG00000122965	ENSG00000122965
HGNC:27424	RBM20	Approved			10q25.2	BX648563	ENSG00000203867	ENSG00000203867
HGNC:25503	RBM22	Approved		FLJ10290, ZC3H16, fSAP47, Cwc2	5q33.1	AL136933	ENSG00000086589	ENSG00000086589
HGNC:31466	RBM22P1	Approved			18q11.2		ENSG00000265097	ENSG00000265097
HGNC:39695	RBM22P2	Approved			13q12.3		ENSG00000213411	ENSG00000213411
HGNC:39696	RBM22P3	Approved			7p11.2		ENSG00000226485	ENSG00000226485
HGNC:39697	RBM22P4	Approved			6p21.1		ENSG00000277769	ENSG00000277769
HGNC:39698	RBM22P5	Approved			9q21.13		ENSG00000231137	ENSG00000231137
HGNC:39699	RBM22P6	Approved	RBM22P10		Xp11.22		ENSG00000275643	ENSG00000275643
HGNC:39700	RBM22P7	Approved	RBM22P9		Xp11.22		ENSG00000223395	ENSG00000223395
HGNC:39701	RBM22P8	Symbol Withdrawn			Xp11.22			
HGNC:39702	RBM22P9	Symbol Withdrawn			Xp11.22			
HGNC:39703	RBM22P10	Symbol Withdrawn			Xp11.22			
HGNC:39704	RBM22P11	Approved	RBM22P8		Xp11.22			
HGNC:49207	RBM22P12	Approved			16p11.2		ENSG00000260631	ENSG00000260631
HGNC:49208	RBM22P13	Approved			16p11.2		ENSG00000261284	ENSG00000261284
HGNC:20155	RBM23	Approved	RNPC4	FLJ10482, CAPERbeta	14q11.2	AF275678	ENSG00000100461	ENSG00000100461
HGNC:21539	RBM24	Approved	RNPC6	FLJ30829, dJ259A10.1	6p22.3	BC040928	ENSG00000112183	ENSG00000112183
HGNC:23244	RBM25	Approved	RNPC7	S164, fSAP94, NET52, Snu71	14q24.2	BX647116	ENSG00000119707	ENSG00000119707
HGNC:55437	RBM25-AS1	Approved			14q24.2		ENSG00000258813	ENSG00000258813
HGNC:20327	RBM26	Approved	C13orf10	PRO1777, SE70-2, FLJ20957, ZC3H17, ARRS2, PPP1R132	13q31.1	AF116667	ENSG00000139746	ENSG00000139746
HGNC:39805	RBM26-AS1	Approved			13q31.1	BC034812	ENSG00000227354	ENSG00000227354
HGNC:29243	RBM27	Approved		KIAA1311, ARRS1, Psc1, ZC3H20	5q32	AL833706	ENSG00000091009	ENSG00000091009
HGNC:21863	RBM28	Approved		FLJ10377, NOP4	7q32.1	AK001239	ENSG00000106344	ENSG00000106344
HGNC:27223	RBM33	Approved	PRR8	DKFZp686F102, MGC20460, DKFZp434D1319	7q36.3	AL832196	ENSG00000184863	ENSG00000184863
HGNC:56024	RBM33-DT	Approved			7q36.3		ENSG00000216895	ENSG00000216895
HGNC:28965	RBM34	Approved		KIAA0117	1q42.3		ENSG00000188739	ENSG00000188739
HGNC:15818	RBM38	Approved	RNPC1	HSRNASEB, SEB4D, seb4B, dJ800J21.2	20q13.31	X75314	ENSG00000132819	ENSG00000132819
HGNC:40725	RBM38-AS1	Approved			20q13.31		ENSG00000218018	ENSG00000218018
HGNC:15923	RBM39	Approved	RNPC2	CC1.3, HCC1, CAPER, fSAP59, CAPERalpha	20q11.22	L10910	ENSG00000131051	ENSG00000131051
HGNC:54942	RBM39P1	Approved			Xp11.3		ENSG00000214019	ENSG00000214019
HGNC:25617	RBM41	Approved		FLJ11016	Xq22.3	BC006986	ENSG00000089682	ENSG00000089682
HGNC:28117	RBM42	Approved		MGC10433	19q13.12	BC004204	ENSG00000126254	ENSG00000126254
HGNC:24790	RBM43	Approved	C2orf38	FLJ45645	2q23.3	AK127552	ENSG00000184898	ENSG00000184898
HGNC:46024	RBM43P1	Approved			3p14.1		ENSG00000239263	ENSG00000239263
HGNC:24756	RBM44	Approved		FLJ40411	2q37.3	AK097730	ENSG00000177483	ENSG00000177483
HGNC:24468	RBM45	Approved		DRB1, FLJ44612	2q31.2	AF526533	ENSG00000155636	ENSG00000155636
HGNC:28401	RBM46	Approved		MGC27016, CT68	4q32.1	BC028588	ENSG00000151962	ENSG00000151962
HGNC:30358	RBM47	Approved		FLJ20273, NET18	4p14	AK000280	ENSG00000163694	ENSG00000163694
HGNC:21785	RBM48	Approved	C7orf64	DKFZp564O0523, HSPC304	7q21.2	AL136619	ENSG00000127993	ENSG00000127993
HGNC:44054	RBM48P1	Approved			4q28.1		ENSG00000223620	ENSG00000223620
